date,Station_No,TSP,PM2.5,O3,CO,NO2,SO2,Temperature,Humidity
14-07-2021 09:00,5,3.861220818427619,3.139832617527748,4.545871247564998,7.162147078406611,3.8709356980072025,5.720049447120073,29.77166667,75.61833333
14-07-2021 10:00,5,3.7022069144070286,3.0007198150650303,3.8570767312373726,6.957972995142755,1.997069386793387,5.7838456950424275,32.78,63.12833333
14-07-2021 11:00,5,3.898194497424017,3.174017919086923,4.671929832349735,7.01498774145374,2.3636394264241605,5.786529215442441,32.97666667,61.31833333
14-07-2021 12:00,5,4.147437624996133,3.38771805332583,5.224054830988469,7.170406425371997,3.819982275144286,5.753841674528938,32.23833333,64.03
14-07-2021 13:00,5,4.191546890178463,3.375480633599033,5.20340458277145,7.133757141430255,3.61369872718759,5.777105217860253,32.64333333,62.14
14-07-2021 14:00,5,4.06402852885175,3.3073139614521256,5.106592537237212,7.189753227365573,4.005864835006451,5.876184626138232,31.86333333,65.335
14-07-2021 15:00,5,3.810875823423188,3.0689052848036655,5.128155381406975,6.988561694956236,4.057075853720839,5.625496556257657,30.73166667,68.17
14-07-2021 16:00,5,3.4026962577858915,2.6842127785159375,5.16302890718545,7.1075139222875015,4.339742199824498,5.662578462732144,29.715,74.67166667
14-07-2021 17:00,5,3.2011191032789417,2.5243276633926275,5.056305835393602,7.0972158754163,4.358783595943482,5.63956390232955,29.175,74.9225
15-07-2021 12:00,5,3.6513572976761006,2.948076081619947,4.259322133448396,6.294127118656934,2.686533182156112,5.613436874042899,31.79615385,64.67692308
15-07-2021 13:00,5,3.5348051601608694,2.792901839924352,4.661779226728047,6.618425182617975,3.8557876947385314,5.603212933190587,31.91666667,64.80333333
15-07-2021 14:00,5,3.4642765049590567,2.5421267903802214,4.643055392364446,6.44171179798804,3.911917666480194,5.540099469061142,31.755,67.08666667
15-07-2021 15:00,5,3.265504925334945,2.5185025992165158,4.469425679604334,6.456516876373446,3.6893826607342457,5.60642687106484,31.15333333,67.68
15-07-2021 16:00,5,3.1184659974165787,2.5023917792167807,5.04404105622194,6.143137875117402,4.486686905254841,5.180940498394464,25.53666667,91.40666667
15-07-2021 17:00,5,3.591312563276664,2.915696510481341,4.987187417383989,6.591275847650555,4.525814159161954,5.343720850001886,25.49333333,90.63333333
15-07-2021 18:00,5,2.676330176441053,2.157751980649611,4.7923085955972455,6.566597884127454,4.373522661549656,5.329008213707204,25.595,90.27833333
15-07-2021 19:00,5,2.6395334069867267,2.139870065799786,4.663323835583266,6.33922991841677,4.282075535731979,5.138305096869504,25.71,89.77333333
15-07-2021 20:00,5,2.7671573320331064,2.2248037155100446,4.529420430984623,6.346287026292886,4.195689526333555,5.161103009844026,25.895,88.94166667
15-07-2021 21:00,5,2.821180454222849,2.244072821961719,4.5022328431852126,6.433766118045806,4.162062918103424,5.235874425747412,25.94,87.85
15-07-2021 22:00,5,2.8360524470453385,2.259851550441933,4.543438211664368,5.889503801233515,4.22822207554411,4.810801285551003,25.22666667,89.09666667
15-07-2021 23:00,5,2.756522854552988,2.194628618192531,4.526239165752698,5.829019144318817,4.203219395475598,4.778282803696737,25.30333333,88.64333333
16-07-2021 00:00,5,2.9997242948235283,2.388303968396583,4.468300847701993,6.077428917844474,4.187626423803332,4.986410905205391,25.54666667,88.01166667
16-07-2021 01:00,5,3.294601535519946,2.6052789230662645,4.457740949896053,6.581001069005836,4.248142322637772,5.322635925286549,25.51333333,87.945
